id,name,geometry
1184734565,,"{""type"": ""LineString"", ""coordinates"": [[-80.0503288, 26.6213521], [-80.0503207, 26.621374]]}"
1184734566,,"{""type"": ""LineString"", ""coordinates"": [[-80.0493449, 26.6212298], [-80.0493471, 26.6212745], [-80.0493515, 26.6213243]]}"
1184734567,,"{""type"": ""LineString"", ""coordinates"": [[-80.0497715, 26.6213342], [-80.0493515, 26.6213243], [-80.0493118, 26.6224379], [-80.0496788, 26.6224465]]}"
1184734568,,"{""type"": ""LineString"", ""coordinates"": [[-80.0493118, 26.6224379], [-80.0493077, 26.6224855], [-80.0493108, 26.62253]]}"
1184734569,,"{""type"": ""LineString"", ""coordinates"": [[-80.0497024, 26.6225386], [-80.0493108, 26.62253], [-80.0492979, 26.6229357]]}"
129532413,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0413656, 26.6152534], [-80.0409123, 26.6152251], [-80.0404566, 26.6151922], [-80.0395203, 26.6151297]]}"
385225311,,"{""type"": ""LineString"", ""coordinates"": [[-80.0450003, 26.6160586], [-80.0450279, 26.6157278], [-80.0452071, 26.6157382], [-80.0452072, 26.615699]]}"
407712503,,"{""type"": ""LineString"", ""coordinates"": [[-80.0391555, 26.6158802], [-80.0398287, 26.6158731], [-80.0398562, 26.6158635], [-80.039871, 26.6158467], [-80.039871, 26.6157412], [-80.0398636, 26.6157232], [-80.0398435, 26.61571], [-80.0391773, 26.6156901], [-80.0391612, 26.6156967], [-80.0391558, 26.6157104], [-80.0391555, 26.6158802]]}"
548088018,,"{""type"": ""LineString"", ""coordinates"": [[-80.0395564, 26.6154604], [-80.0396164, 26.6153521], [-80.0396979, 26.6152758], [-80.0397777, 26.6152529]]}"
571325886,,"{""type"": ""LineString"", ""coordinates"": [[-80.0395564, 26.6154604], [-80.0414796, 26.6155904]]}"
641434158,,"{""type"": ""LineString"", ""coordinates"": [[-80.0442962, 26.6157134], [-80.0442929, 26.6157329], [-80.0442825, 26.6158437]]}"
923500075,,"{""type"": ""LineString"", ""coordinates"": [[-80.0393998, 26.6152286], [-80.0395206, 26.6153445], [-80.0395564, 26.6154604]]}"
1126609341,,"{""type"": ""LineString"", ""coordinates"": [[-80.0399388, 26.6173475], [-80.0399373, 26.6171778], [-80.0399358, 26.6170101]]}"
1159079029,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0413614, 26.6153601], [-80.0414532, 26.6153665], [-80.0435403, 26.6154941]]}"
1159079030,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0435538, 26.6153866], [-80.0414531, 26.615258], [-80.0413656, 26.6152534]]}"
1159079031,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0438756, 26.6154063], [-80.0435538, 26.6153866]]}"
1159079032,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0435403, 26.6154941], [-80.043864, 26.6155139]]}"
11243399,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0387543, 26.6150757], [-80.0387652, 26.614917], [-80.0387632, 26.6147749], [-80.0387588, 26.6146346], [-80.0387506, 26.614497]]}"
86626781,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0387437, 26.6159258], [-80.0387339, 26.6153723], [-80.0387337, 26.6153343], [-80.0387465, 26.6151911]]}"
86626785,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0387506, 26.614497], [-80.0387426, 26.6142847], [-80.0387291, 26.6140715], [-80.0387124, 26.6138717], [-80.0386862, 26.6135542], [-80.038671, 26.613212], [-80.0386595, 26.6128279], [-80.0386328, 26.6125926], [-80.0385871, 26.612259], [-80.0385239, 26.6120022]]}"
367827404,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.037248, 26.6153032], [-80.0372899, 26.6152921], [-80.0373233, 26.615285], [-80.0373672, 26.6152797], [-80.0374808, 26.6152774], [-80.0375346, 26.6152732], [-80.0375832, 26.6152678], [-80.0376284, 26.6152595], [-80.0376746, 26.6152459], [-80.0377162, 26.6152297], [-80.0378311, 26.6151789]]}"
367827405,Public Beach Access,"{""type"": ""LineString"", ""coordinates"": [[-80.0370884, 26.6139664], [-80.0370823, 26.6139845], [-80.0370806, 26.6140044], [-80.0370708, 26.6142757], [-80.0370675, 26.6143181], [-80.0370422, 26.6144515], [-80.0370389, 26.6144917], [-80.0370327, 26.6146604], [-80.0370152, 26.6151176], [-80.037018, 26.6151704], [-80.0370258, 26.6152024], [-80.0370358, 26.6152246], [-80.0370444, 26.6152436], [-80.0370635, 26.6152722]]}"
367827406,Public Beach Access,"{""type"": ""LineString"", ""coordinates"": [[-80.0372852, 26.6120838], [-80.037294, 26.6121107], [-80.0372945, 26.6121377], [-80.0373082, 26.6128395], [-80.0373238, 26.6136355], [-80.0373209, 26.6136633], [-80.0373165, 26.6136908], [-80.0373061, 26.6137252], [-80.0372934, 26.6137508], [-80.0372778, 26.6137797], [-80.0372616, 26.6138027], [-80.0372506, 26.613819], [-80.0372335, 26.6138371], [-80.037213, 26.6138552], [-80.0372022, 26.6138626], [-80.0371896, 26.6138712], [-80.037152, 26.6138958], [-80.0371289, 26.6139139], [-80.0371118, 26.6139289], [-80.0370965, 26.613949], [-80.0370884, 26.6139664]]}"
367827408,Public Beach Access,"{""type"": ""LineString"", ""coordinates"": [[-80.037452, 26.6119863], [-80.0374007, 26.6119926], [-80.0373554, 26.6120089], [-80.0372979, 26.6120323]]}"
367827410,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0386182, 26.6151868], [-80.0386144, 26.6153166], [-80.0386249, 26.6159289], [-80.0386401, 26.6160053], [-80.0386466, 26.616038]]}"
367827411,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.03862, 26.6145993], [-80.0386264, 26.6147246], [-80.0386264, 26.6148417], [-80.038626, 26.6148787], [-80.0386256, 26.6149157], [-80.0386239, 26.6150689], [-80.0386182, 26.6151868]]}"
367827412,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0385239, 26.6120022], [-80.0385444, 26.6122611], [-80.0385876, 26.6125892], [-80.038605, 26.6128291], [-80.0385989, 26.613205], [-80.0385804, 26.6134651], [-80.0385773, 26.6135937]]}"
367827414,,"{""type"": ""LineString"", ""coordinates"": [[-80.0372022, 26.6138626], [-80.0372827, 26.6139069], [-80.0373194, 26.6139128], [-80.0373558, 26.6139056], [-80.0373863, 26.6138866], [-80.0373981, 26.6138728], [-80.0374064, 26.6138586], [-80.037413, 26.6138258], [-80.037405, 26.6137933], [-80.0373837, 26.613766], [-80.0373523, 26.613748], [-80.0373061, 26.6137252]]}"
367827415,,"{""type"": ""LineString"", ""coordinates"": [[-80.0372721, 26.6119871], [-80.0372481, 26.6119727], [-80.0372203, 26.6119663], [-80.0371915, 26.6119684], [-80.0371653, 26.611979], [-80.0371444, 26.6119968], [-80.0371313, 26.6120197], [-80.0371274, 26.6120438], [-80.0371322, 26.6120678], [-80.0371452, 26.6120892], [-80.037165, 26.6121059], [-80.0371897, 26.6121162], [-80.0372168, 26.612119], [-80.0372435, 26.6121141], [-80.0372671, 26.6121019], [-80.0372852, 26.6120838], [-80.0372939, 26.6120677], [-80.0372982, 26.6120502], [-80.0372979, 26.6120323], [-80.0372893, 26.6120077], [-80.0372721, 26.6119871]]}"
367827416,,"{""type"": ""LineString"", ""coordinates"": [[-80.037248, 26.6153032], [-80.0372305, 26.6152789], [-80.0372027, 26.6152588], [-80.0371721, 26.6152477], [-80.0371396, 26.615245], [-80.0371099, 26.6152471], [-80.0370833, 26.6152578], [-80.0370635, 26.6152722]]}"
367827417,,"{""type"": ""LineString"", ""coordinates"": [[-80.0385185, 26.6154261], [-80.0378364, 26.6153887], [-80.0377539, 26.6153867]]}"
367827418,,"{""type"": ""LineString"", ""coordinates"": [[-80.0377162, 26.6152297], [-80.0377384, 26.6152894], [-80.0377483, 26.6153213], [-80.0377539, 26.6153867]]}"
367827419,,"{""type"": ""LineString"", ""coordinates"": [[-80.0372497, 26.6153927], [-80.037682, 26.6153968], [-80.0377539, 26.6153867]]}"
367827420,,"{""type"": ""LineString"", ""coordinates"": [[-80.0377539, 26.6153867], [-80.0377337, 26.6156029], [-80.0377216, 26.6156587], [-80.0377146, 26.6156805], [-80.0376875, 26.6157059]]}"
367827421,,"{""type"": ""LineString"", ""coordinates"": [[-80.0377011, 26.6146389], [-80.0376787, 26.6151272], [-80.0376886, 26.6151553], [-80.0377162, 26.6152297]]}"
367827422,,"{""type"": ""LineString"", ""coordinates"": [[-80.0381718, 26.6148598], [-80.03817, 26.6145595], [-80.0381731, 26.6142814], [-80.0381656, 26.6140233], [-80.0381661, 26.6139666], [-80.0381752, 26.6129406], [-80.0381258, 26.6125366], [-80.0381041, 26.6124232], [-80.038067, 26.6121553]]}"
367827423,,"{""type"": ""LineString"", ""coordinates"": [[-80.0370815, 26.6154333], [-80.0370651, 26.6154706], [-80.03706, 26.6155039], [-80.0370607, 26.6155381], [-80.0370698, 26.6155712], [-80.037084, 26.6155971], [-80.0371004, 26.6156148], [-80.0371337, 26.6156329], [-80.0371735, 26.6156411], [-80.0373258, 26.6156477], [-80.0373814, 26.6156555], [-80.0375865, 26.6156893], [-80.0376875, 26.6157059]]}"
385227264,,"{""type"": ""LineString"", ""coordinates"": [[-80.0379901, 26.612955], [-80.0379151, 26.6129862], [-80.037874, 26.6129827], [-80.037824, 26.6129462], [-80.0377786, 26.6129217], [-80.0375683, 26.612864], [-80.0375081, 26.6128593], [-80.0374457, 26.6128404], [-80.0374098, 26.6128366], [-80.0373082, 26.6128395], [-80.0372022, 26.6128426], [-80.0370738, 26.6128362], [-80.0369624, 26.6128307], [-80.0368811, 26.6128267]]}"
385227268,,"{""type"": ""LineString"", ""coordinates"": [[-80.0375865, 26.6156893], [-80.0375478, 26.6160442], [-80.0375203, 26.6162957], [-80.0374998, 26.6167537], [-80.0376351, 26.6167565], [-80.0376678, 26.616765], [-80.0377376, 26.6167934], [-80.0377629, 26.6167953], [-80.0377788, 26.6167915], [-80.037801, 26.6167735], [-80.0378221, 26.6167206], [-80.0378221, 26.6166829], [-80.0377967, 26.6165657], [-80.0377756, 26.6164117], [-80.0377745, 26.6163116], [-80.0378055, 26.6158015], [-80.0377909, 26.6157612], [-80.0377638, 26.6157351], [-80.0376875, 26.6157059]]}"
407712493,,"{""type"": ""LineString"", ""coordinates"": [[-80.033837, 26.6127141], [-80.0363823, 26.6128079], [-80.0368712, 26.6128288], [-80.0368811, 26.6128267]]}"
407712507,,"{""type"": ""LineString"", ""coordinates"": [[-80.0386911, 26.6162613], [-80.0390006, 26.6162627], [-80.0389993, 26.615927], [-80.0387437, 26.6159258]]}"
481221563,,"{""type"": ""LineString"", ""coordinates"": [[-80.0370327, 26.6146604], [-80.0369278, 26.6146572]]}"
481221564,,"{""type"": ""LineString"", ""coordinates"": [[-80.0369017, 26.6131148], [-80.0368132, 26.6131154], [-80.0368115, 26.6131925], [-80.0367779, 26.6131994]]}"
481221565,,"{""type"": ""LineString"", ""coordinates"": [[-80.036815, 26.614497], [-80.036815, 26.6145412]]}"
481221566,,"{""type"": ""LineString"", ""coordinates"": [[-80.0369272, 26.6145574], [-80.0368456, 26.6145416], [-80.036815, 26.6145412]]}"
481221567,,"{""type"": ""LineString"", ""coordinates"": [[-80.0369375, 26.6143268], [-80.0369, 26.6143483], [-80.0368712, 26.6143657], [-80.0368497, 26.6143909], [-80.0368417, 26.6144299], [-80.0368456, 26.6145416], [-80.0368578, 26.6148843], [-80.0368544, 26.6149736], [-80.0368504, 26.6150587], [-80.0368484, 26.6151259], [-80.0368464, 26.6152008], [-80.0368598, 26.6152284], [-80.0368832, 26.615244], [-80.0369254, 26.6152495]]}"
481221568,,"{""type"": ""LineString"", ""coordinates"": [[-80.0369088, 26.612157], [-80.0369578, 26.6121507], [-80.0369746, 26.6121261], [-80.0369893, 26.6120913], [-80.0370115, 26.6120602], [-80.0370658, 26.6120446], [-80.0371313, 26.6120197]]}"
481221569,Public Beach Access,"{""type"": ""LineString"", ""coordinates"": [[-80.0385239, 26.6120022], [-80.0378443, 26.6119838], [-80.037452, 26.6119863]]}"
481221570,,"{""type"": ""LineString"", ""coordinates"": [[-80.037452, 26.6119863], [-80.0372542, 26.6119439], [-80.0371235, 26.6119319], [-80.0370383, 26.6119289], [-80.0369987, 26.6119415], [-80.0369773, 26.6119582], [-80.0369592, 26.6119894], [-80.0369518, 26.6120464], [-80.0369578, 26.6121507], [-80.0369719, 26.6121903], [-80.0369974, 26.61224], [-80.0370745, 26.6123323], [-80.0371033, 26.6123833], [-80.0371248, 26.6124379], [-80.0371369, 26.6125056], [-80.0371349, 26.6125763], [-80.0371235, 26.6126435], [-80.0370919, 26.6127148], [-80.0370738, 26.6127784], [-80.0370738, 26.6128362], [-80.0370986, 26.6128929], [-80.0371288, 26.6129444], [-80.0371355, 26.612978], [-80.0371261, 26.6130182], [-80.0370933, 26.6130973], [-80.0370819, 26.6131519], [-80.0370866, 26.6131872], [-80.0371047, 26.613243], [-80.0371342, 26.6133047], [-80.037151, 26.6133689], [-80.0371737, 26.6136354], [-80.0371788, 26.6136929], [-80.0371734, 26.6137487], [-80.037158, 26.6137852], [-80.037099, 26.613865], [-80.0370889, 26.613901], [-80.0370884, 26.6139664]]}"
481221571,,"{""type"": ""LineString"", ""coordinates"": [[-80.0379795, 26.6139525], [-80.0379332, 26.6139432], [-80.0378866, 26.6139423], [-80.0378541, 26.6139507], [-80.0378286, 26.6139651], [-80.0378148, 26.6139843], [-80.0378034, 26.614014], [-80.0378004, 26.6140481], [-80.0377967, 26.6140709], [-80.0377904, 26.6140886], [-80.0377746, 26.6140985], [-80.0377572, 26.6140982], [-80.0377407, 26.6140874], [-80.0377357, 26.6140727], [-80.0377307, 26.6140254], [-80.037723, 26.6139984], [-80.0377085, 26.6139741], [-80.0376955, 26.6139537], [-80.0376925, 26.6139399], [-80.0376891, 26.6139019], [-80.0376784, 26.6138788], [-80.0376643, 26.6138659], [-80.0376438, 26.6138587], [-80.0376237, 26.6138629], [-80.0375406, 26.6139192], [-80.0375181, 26.6139279], [-80.0374987, 26.6139294], [-80.0374792, 26.613924], [-80.0373981, 26.6138728]]}"
481221572,,"{""type"": ""LineString"", ""coordinates"": [[-80.0373238, 26.6136355], [-80.0372763, 26.6136387], [-80.0371737, 26.6136354], [-80.0369134, 26.6136383]]}"
481221573,,"{""type"": ""LineString"", ""coordinates"": [[-80.0371313, 26.6120197], [-80.0370705, 26.6119474], [-80.0370383, 26.6119289], [-80.0370068, 26.6119115], [-80.0369458, 26.6119085], [-80.0369422, 26.6116622], [-80.0369053, 26.6116614], [-80.0368949, 26.6120706], [-80.0369016, 26.6121311], [-80.0369088, 26.612157], [-80.0369378, 26.6122618], [-80.0369593, 26.6123877], [-80.0369653, 26.6126041], [-80.0369624, 26.6128307], [-80.0369291, 26.613013], [-80.0369056, 26.6130844], [-80.0369017, 26.6131148], [-80.0369003, 26.6131533], [-80.0368983, 26.6133919], [-80.0369103, 26.6134393], [-80.0369338, 26.6134746], [-80.0369412, 26.6135028], [-80.0369325, 26.6135256], [-80.0369117, 26.6135646], [-80.0369097, 26.6135891], [-80.0369134, 26.6136383], [-80.0369254, 26.614144], [-80.0369321, 26.6142837], [-80.0369375, 26.6143268], [-80.0369462, 26.6143748], [-80.0369489, 26.6144156], [-80.0369442, 26.6144545], [-80.0369281, 26.6145337], [-80.0369272, 26.6145574], [-80.0369261, 26.6145858], [-80.0369278, 26.6146572], [-80.0369315, 26.6148058], [-80.0369214, 26.6149377], [-80.0368979, 26.6150672], [-80.0368845, 26.6151475], [-80.0368845, 26.6152033], [-80.0368986, 26.6152291], [-80.0369254, 26.6152495], [-80.0369469, 26.6152794], [-80.036959, 26.6153364], [-80.036965, 26.6153957], [-80.0369797, 26.6154305], [-80.0370056, 26.6154994], [-80.037016, 26.6158092], [-80.0370065, 26.6167385]]}"
571325871,,"{""type"": ""LineString"", ""coordinates"": [[-80.0382795, 26.6171437], [-80.0377835, 26.6171323]]}"
571325874,,"{""type"": ""LineString"", ""coordinates"": [[-80.0378371, 26.617298], [-80.038276, 26.6173063]]}"
571325876,,"{""type"": ""LineString"", ""coordinates"": [[-80.0384554, 26.6166743], [-80.0385996, 26.6166726], [-80.0386986, 26.6166837], [-80.038816, 26.6166974], [-80.0388926, 26.6167032]]}"
571325878,,"{""type"": ""LineString"", ""coordinates"": [[-80.0379834, 26.6160268], [-80.0379914, 26.6167822], [-80.0384608, 26.6168025], [-80.0384554, 26.6166743], [-80.0384273, 26.6160124]]}"
571325880,,"{""type"": ""LineString"", ""coordinates"": [[-80.0384259, 26.6158242], [-80.037984, 26.6158302]]}"
571325882,,"{""type"": ""LineString"", ""coordinates"": [[-80.0384273, 26.6160124], [-80.0384259, 26.6158242], [-80.0384246, 26.6156287], [-80.0379847, 26.6156323], [-80.037984, 26.6158302], [-80.0379834, 26.6160268], [-80.0384273, 26.6160124]]}"
571325884,,"{""type"": ""LineString"", ""coordinates"": [[-80.0386401, 26.6160053], [-80.0384273, 26.6160124]]}"
571360276,,"{""type"": ""LineString"", ""coordinates"": [[-80.0382931, 26.6111427], [-80.0379934, 26.6112213], [-80.0377285, 26.6112907], [-80.0376809, 26.6112582], [-80.0376266, 26.6112212], [-80.0375676, 26.6110449]]}"
571365384,,"{""type"": ""LineString"", ""coordinates"": [[-80.0383634, 26.6140197], [-80.0381656, 26.6140233], [-80.0379788, 26.6140209]]}"
571365385,,"{""type"": ""LineString"", ""coordinates"": [[-80.0383709, 26.6129274], [-80.0381752, 26.6129406], [-80.0379901, 26.612955]]}"
571365386,,"{""type"": ""LineString"", ""coordinates"": [[-80.038067, 26.6121553], [-80.037875, 26.6121814]]}"
571365387,,"{""type"": ""LineString"", ""coordinates"": [[-80.0379644, 26.6148566], [-80.0379764, 26.614249], [-80.0379788, 26.6140209], [-80.0379795, 26.6139525], [-80.0379901, 26.612955], [-80.037875, 26.6121814], [-80.0378443, 26.6119838]]}"
571365388,,"{""type"": ""LineString"", ""coordinates"": [[-80.0379896, 26.6151617], [-80.0379777, 26.6150757], [-80.0379695, 26.6149757], [-80.0379644, 26.6148566], [-80.0381718, 26.6148598]]}"
571365389,,"{""type"": ""LineString"", ""coordinates"": [[-80.0381718, 26.6148598], [-80.0383575, 26.614865], [-80.0383634, 26.6140197], [-80.0383709, 26.6129274], [-80.0382476, 26.6121204], [-80.038067, 26.6121553]]}"
630401505,,"{""type"": ""LineString"", ""coordinates"": [[-80.037016, 26.6158092], [-80.0371947, 26.6159229], [-80.0373255, 26.6160088], [-80.037401, 26.6160333], [-80.0375478, 26.6160442]]}"
630404656,,"{""type"": ""LineString"", ""coordinates"": [[-80.0377422, 26.6142447], [-80.0379764, 26.614249]]}"
896977565,,"{""type"": ""LineString"", ""coordinates"": [[-80.0376809, 26.6112582], [-80.0376303, 26.6113308]]}"
925025966,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0387543, 26.6150757], [-80.0386239, 26.6150689]]}"
925025967,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0387465, 26.6151911], [-80.0387543, 26.6150757]]}"
925025968,,"{""type"": ""LineString"", ""coordinates"": [[-80.0370635, 26.6152722], [-80.0370484, 26.6152907], [-80.0370354, 26.6153152], [-80.0370292, 26.6153361], [-80.0370301, 26.6153657], [-80.0370387, 26.6153898], [-80.0370546, 26.6154152], [-80.0370815, 26.6154333], [-80.0371118, 26.6154478], [-80.0371421, 26.6154504], [-80.0371752, 26.6154457], [-80.0372077, 26.6154342], [-80.037231, 26.615415], [-80.0372497, 26.6153927], [-80.0372598, 26.6153636], [-80.037259, 26.6153371], [-80.037248, 26.6153032]]}"
1078752943,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0386239, 26.6150689], [-80.0382286, 26.6150482], [-80.0381526, 26.6150466], [-80.0380899, 26.6150498], [-80.0380368, 26.6150595], [-80.0379777, 26.6150757], [-80.0378311, 26.6151789]]}"
1126609333,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0387259, 26.616039], [-80.0387437, 26.6159258]]}"
1126609334,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0386466, 26.616038], [-80.0386911, 26.6162613]]}"
1126609335,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0386911, 26.6162613], [-80.0387259, 26.616039]]}"
1126609336,,"{""type"": ""LineString"", ""coordinates"": [[-80.0388925, 26.6166069], [-80.0388211, 26.6166039], [-80.0386971, 26.6165985]]}"
1126609337,,"{""type"": ""LineString"", ""coordinates"": [[-80.0388925, 26.6165105], [-80.0388925, 26.6166069], [-80.0388926, 26.6167032], [-80.0388927, 26.6167885], [-80.0388929, 26.6170017], [-80.038893, 26.6171041], [-80.0388931, 26.6171694], [-80.0388931, 26.6172061], [-80.0388932, 26.6173349]]}"
1126609338,,"{""type"": ""LineString"", ""coordinates"": [[-80.0388927, 26.6167885], [-80.0390265, 26.6167879], [-80.0390272, 26.6165085], [-80.0388925, 26.6165105]]}"
1126609339,,"{""type"": ""LineString"", ""coordinates"": [[-80.0387042, 26.6171688], [-80.0388089, 26.6171691], [-80.0388931, 26.6171694]]}"
1126609342,,"{""type"": ""LineString"", ""coordinates"": [[-80.0387062, 26.6173116], [-80.0385964, 26.6173102], [-80.038276, 26.6173063]]}"
1126609343,,"{""type"": ""LineString"", ""coordinates"": [[-80.0382817, 26.6169813], [-80.0378488, 26.6169706]]}"
1126609344,,"{""type"": ""LineString"", ""coordinates"": [[-80.0378488, 26.6169706], [-80.0377835, 26.6171323], [-80.0378371, 26.617298]]}"
1126609345,,"{""type"": ""LineString"", ""coordinates"": [[-80.038276, 26.6173063], [-80.0382795, 26.6171437], [-80.0382817, 26.6169813]]}"
1126609359,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0380563, 26.6151559], [-80.0381138, 26.6151558], [-80.0384965, 26.6151815], [-80.0385448, 26.6151844], [-80.0386182, 26.6151868]]}"
1126609360,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0378311, 26.6151789], [-80.0379896, 26.6151617], [-80.0380122, 26.6151583], [-80.0380563, 26.6151559]]}"
1126609361,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0385773, 26.6135937], [-80.0385783, 26.6136957], [-80.0385834, 26.6138051], [-80.038595, 26.6140521]]}"
1126609362,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.038595, 26.6140521], [-80.03862, 26.6145993]]}"
1144037734,,"{""type"": ""LineString"", ""coordinates"": [[-80.0385547, 26.6117719], [-80.0385827, 26.6119062], [-80.0386106, 26.6120298], [-80.0386649, 26.6122812], [-80.0387057, 26.6126391], [-80.0387316, 26.6129275], [-80.0387389, 26.6130951], [-80.0387411, 26.6132763], [-80.0387469, 26.6134296], [-80.0387708, 26.6137107], [-80.0388044, 26.6140661], [-80.0388234, 26.6142261], [-80.0388249, 26.6143048]]}"
1144037735,,"{""type"": ""LineString"", ""coordinates"": [[-80.0388249, 26.6143048], [-80.0388318, 26.6146542], [-80.038835, 26.6149339]]}"
11196293,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0386182, 26.6151868], [-80.0387465, 26.6151911], [-80.0388878, 26.6151958], [-80.0393998, 26.6152286], [-80.0397777, 26.6152529], [-80.0404426, 26.6152956], [-80.0409588, 26.615328], [-80.0413614, 26.6153601]]}"
407712504,,"{""type"": ""LineString"", ""coordinates"": [[-80.0390006, 26.6162627], [-80.0399226, 26.6162567]]}"
407712506,,"{""type"": ""LineString"", ""coordinates"": [[-80.0389993, 26.615927], [-80.0391555, 26.6158802]]}"
570995742,,"{""type"": ""LineString"", ""coordinates"": [[-80.0387704, 26.6228632], [-80.0392185, 26.6228656], [-80.0392199, 26.6226942], [-80.0387685, 26.622687]]}"
570995743,,"{""type"": ""LineString"", ""coordinates"": [[-80.038772, 26.6230215], [-80.0392451, 26.6230158]]}"
570995751,,"{""type"": ""LineString"", ""coordinates"": [[-80.0382422, 26.6241736], [-80.038092, 26.6239782], [-80.0384192, 26.6238211]]}"
570997957,,"{""type"": ""LineString"", ""coordinates"": [[-80.0386971, 26.6185691], [-80.0388886, 26.618607], [-80.0390441, 26.6186104], [-80.0392507, 26.6186149], [-80.0394545, 26.6186193], [-80.0398274, 26.6186274]]}"
570997958,,"{""type"": ""LineString"", ""coordinates"": [[-80.0395176, 26.6194235], [-80.0395149, 26.6196153], [-80.0389838, 26.6196093], [-80.0389208, 26.6195458], [-80.0389208, 26.6194244]]}"
570997959,,"{""type"": ""LineString"", ""coordinates"": [[-80.0387102, 26.6194221], [-80.0389208, 26.6194244], [-80.0390576, 26.6194242], [-80.0392453, 26.6194239], [-80.0395176, 26.6194235]]}"
570997962,,"{""type"": ""LineString"", ""coordinates"": [[-80.0387344, 26.6202463], [-80.0390764, 26.6202496], [-80.0390777, 26.6206944], [-80.0392882, 26.6207031], [-80.0394532, 26.62071], [-80.0394586, 26.6202568], [-80.0392815, 26.6202534], [-80.0390764, 26.6202496]]}"
570997963,,"{""type"": ""LineString"", ""coordinates"": [[-80.0387418, 26.6208706], [-80.0388388, 26.6208672], [-80.0399373, 26.6208946]]}"
570997964,,"{""type"": ""LineString"", ""coordinates"": [[-80.0387476, 26.6215271], [-80.0388475, 26.6215292], [-80.0400473, 26.621554]]}"
570997965,,"{""type"": ""LineString"", ""coordinates"": [[-80.0395591, 26.6222083], [-80.0395579, 26.6223765], [-80.039539, 26.6225359], [-80.0387628, 26.6225234]]}"
570997966,,"{""type"": ""LineString"", ""coordinates"": [[-80.0387594, 26.6221944], [-80.0389564, 26.622194], [-80.0390129, 26.6221953], [-80.0395591, 26.6222083], [-80.0396102, 26.6222095], [-80.0398333, 26.6222138], [-80.0399014, 26.6222435], [-80.0399132, 26.6223117]]}"
571325888,,"{""type"": ""LineString"", ""coordinates"": [[-80.0395564, 26.6154604], [-80.0390629, 26.6154345]]}"
571325893,,"{""type"": ""LineString"", ""coordinates"": [[-80.0399373, 26.6171778], [-80.0388931, 26.6171694]]}"
571325894,,"{""type"": ""LineString"", ""coordinates"": [[-80.0399358, 26.6170101], [-80.0388929, 26.6170017]]}"
571325896,,"{""type"": ""LineString"", ""coordinates"": [[-80.039478, 26.6176996], [-80.0389139, 26.6176911]]}"
571325898,,"{""type"": ""LineString"", ""coordinates"": [[-80.039479, 26.6175234], [-80.038909, 26.6175152]]}"
571325900,,"{""type"": ""LineString"", ""coordinates"": [[-80.0395535, 26.6182544], [-80.0389221, 26.6182413]]}"
571325902,,"{""type"": ""LineString"", ""coordinates"": [[-80.0389666, 26.6180639], [-80.0394592, 26.6180738], [-80.0395323, 26.6180753]]}"
571325904,,"{""type"": ""LineString"", ""coordinates"": [[-80.0394771, 26.6178807], [-80.0389727, 26.6178717], [-80.0389189, 26.6179008]]}"
571325907,,"{""type"": ""LineString"", ""coordinates"": [[-80.0388867, 26.6184219], [-80.0395465, 26.6184363]]}"
1126609340,,"{""type"": ""LineString"", ""coordinates"": [[-80.0388932, 26.6173349], [-80.0399388, 26.6173475]]}"
1126609348,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0386961, 26.6184803], [-80.0386955, 26.61842], [-80.0387057, 26.6179994], [-80.0387087, 26.6179235], [-80.0387113, 26.6178653], [-80.0387092, 26.6175013], [-80.0387062, 26.6173116], [-80.0387042, 26.6171688], [-80.0386986, 26.6166837], [-80.0386971, 26.6165985], [-80.0386911, 26.6162613]]}"
