id,name,elevation_m,distance_to_coastline_m,flood_onset_threshold_m,cii_max,inundation_depth_cm
436296438,Kettner Boulevard,10.0,387.0974167339183,10.57,0.0,0.0
436296451,West Grape Street,33.0,675.3946263531647,33.57,0.0,0.0
436296458,West Laurel Street,20.0,530.3299875970739,20.57,0.0,0.0
436296459,West Laurel Street,20.0,508.063739952784,20.57,0.0,0.0
436431441,Columbia Street,14.0,515.7161333470503,14.57,0.0,0.0
436431442,Columbia Street,26.0,514.0283703513073,26.57,0.0,0.0
436431466,West Hawthorn Street,48.0,770.5246840519043,48.57,0.0,0.0
436431467,West Laurel Street,62.0,944.7438168200588,62.57,0.0,0.0
436558349,,33.0,722.5779979998475,33.57,0.0,0.0
438197358,San Diego Freeway,26.0,606.2259824184166,26.57,0.0,0.0
455881616,Brant Street,34.0,702.9011511370182,34.57,0.0,0.0
465830102,,14.0,345.71427391719254,14.57,0.0,0.0
465830103,,14.0,345.5098817909265,14.57,0.0,0.0
465830104,,14.0,354.48890143492133,14.57,0.0,0.0
579003782,,14.0,418.9941353996497,14.57,0.0,0.0
579003783,,14.0,442.72340423783976,14.57,0.0,0.0
579003784,,14.0,442.72340423783976,14.57,0.0,0.0
579003789,,14.0,304.80862949409266,14.57,0.0,0.0
579287832,,20.0,469.18422807400816,20.57,0.0,0.0
579287833,,29.0,519.6054432460562,29.57,0.0,0.0
579287834,,29.0,638.5638201191757,29.57,0.0,0.0
579287835,,41.0,694.119108468688,41.57,0.0,0.0
579287836,,21.0,511.1451978801617,21.57,0.0,0.0
579287837,,21.0,508.11534764851206,21.57,0.0,0.0
579287838,,21.0,425.6760134683445,21.57,0.0,0.0
579287839,,10.0,424.3431823153952,10.57,0.0,0.0
579287840,,21.0,447.3611536917705,21.57,0.0,0.0
579287841,,10.0,427.1818222339036,10.57,0.0,0.0
579287842,,10.0,428.9151688731644,10.57,0.0,0.0
579287844,,10.0,396.3477607096382,10.57,0.0,0.0
579287846,,10.0,330.7626245615875,10.57,0.0,0.0
579287849,,21.0,452.6941474745118,21.57,0.0,0.0
579287852,,21.0,473.6421826951735,21.57,0.0,0.0
579287853,,21.0,524.1279920613537,21.57,0.0,0.0
579287854,,34.0,535.4165139099409,34.57,0.0,0.0
579287855,,21.0,495.6348854046645,21.57,0.0,0.0
579287856,,14.0,470.2590029806258,14.57,0.0,0.0
579287857,,21.0,399.8257995817272,21.57,0.0,0.0
579287859,,14.0,399.4451619034993,14.57,0.0,0.0
579287861,,26.0,586.4731315550576,26.57,0.0,0.0
579306619,,60.0,854.3191131538687,60.57,0.0,0.0
579320338,,37.0,893.3208146598296,37.57,0.0,0.0
579957723,,20.0,577.9295285679788,20.57,0.0,0.0
579957724,,29.0,652.7901302899465,29.57,0.0,0.0
593757063,West Laurel Street,37.0,848.9061967428736,37.57,0.0,0.0
593757064,West Laurel Street,37.0,857.0157025671043,37.57,0.0,0.0
593761182,Union Street,41.0,782.1225286086049,41.57,0.0,0.0
593761183,West Laurel Street,29.0,710.8618020105022,29.57,0.0,0.0
593761516,West Laurel Street,29.0,630.1752690902147,29.57,0.0,0.0
614074273,India Street,21.0,461.53077966994135,21.57,0.0,0.0
641851375,San Diego Freeway,33.0,678.8777515724139,33.57,0.0,0.0
642285113,Kettner Boulevard,14.0,345.7876329409635,14.57,0.0,0.0
642285114,West Hawthorn Street,14.0,357.0983144584344,14.57,0.0,0.0
642285115,West Hawthorn Street,26.0,524.0532700500245,26.57,0.0,0.0
642285128,India Street,20.0,522.5206844848495,20.57,0.0,0.0
642285129,Kettner Boulevard,20.0,439.6506611965228,20.57,0.0,0.0
803720651,,41.0,753.1048844682567,41.57,0.0,0.0
813022769,,26.0,549.0115300139446,26.57,0.0,0.0
873312537,,26.0,520.4748244935347,26.57,0.0,0.0
887444099,,34.0,643.3521253728121,34.57,0.0,0.0
963615450,,26.0,619.6927116877213,26.57,0.0,0.0
963615451,West Hawthorn Street,34.0,693.8976592882591,34.57,0.0,0.0
963615452,West Hawthorn Street,26.0,619.6927116877213,26.57,0.0,0.0
1007366182,,34.0,632.3816563308044,34.57,0.0,0.0
1007563893,,34.0,639.9158004382826,34.57,0.0,0.0
1013654074,,33.0,715.8818555601447,33.57,0.0,0.0
1013750102,San Diego Freeway,29.0,609.4524144885892,29.57,0.0,0.0
1021032475,Columbia Street,26.0,513.435918024249,26.57,0.0,0.0
1021032476,West Grape Street,26.0,587.7145721759623,26.57,0.0,0.0
1031069857,Columbia Street,26.0,516.2637414145312,26.57,0.0,0.0
1035904890,State Street,26.0,593.5673841274199,26.57,0.0,0.0
1035904891,West Hawthorn Street,26.0,576.6667811253284,26.57,0.0,0.0
1035904892,State Street,26.0,566.3450363582691,26.57,0.0,0.0
1040116563,West Grape Street,26.0,624.136923837219,26.57,0.0,0.0
1091329291,State Street,32.0,725.2874894343029,32.57,0.0,0.0
1091329292,State Street,29.0,707.3565998224884,29.57,0.0,0.0
1105840840,,21.0,404.9347714517467,21.57,0.0,0.0
1105840841,,14.0,305.470016756644,14.57,0.0,0.0
1105840842,,14.0,306.8336358122369,14.57,0.0,0.0
1105840844,,14.0,334.9353569395409,14.57,0.0,0.0
1105840846,,26.0,524.6724550410728,26.57,0.0,0.0
1105840855,,26.0,518.591571900871,26.57,0.0,0.0
1105840856,,26.0,505.7176622923381,26.57,0.0,0.0
1105840857,,26.0,505.7176622923381,26.57,0.0,0.0
1105840858,,26.0,506.54959619611776,26.57,0.0,0.0
1105840859,,26.0,520.4748244935347,26.57,0.0,0.0
1105840860,,26.0,516.2637414145312,26.57,0.0,0.0
1105840861,,26.0,583.6788573325009,26.57,0.0,0.0
1105840862,,26.0,559.1158079567413,26.57,0.0,0.0
1105840863,,26.0,555.7978749864394,26.57,0.0,0.0
1105840864,,26.0,520.8347658337358,26.57,0.0,0.0
1105840865,West Hawthorn Street,14.0,440.2029201279233,14.57,0.0,0.0
1105840866,,26.0,521.2674424390558,26.57,0.0,0.0
1105840867,,26.0,520.440242065768,26.57,0.0,0.0
1105840868,,26.0,502.1515915231744,26.57,0.0,0.0
1105840869,,26.0,513.707296309118,26.57,0.0,0.0
1105840870,,26.0,502.40962179231497,26.57,0.0,0.0
1105840871,,14.0,419.0312339912246,14.57,0.0,0.0
1105840872,,14.0,437.0749354769238,14.57,0.0,0.0
1105840873,,14.0,429.634841844136,14.57,0.0,0.0
1105840874,,26.0,514.0054392809077,26.57,0.0,0.0
1105840875,,26.0,502.0307214435923,26.57,0.0,0.0
1105840876,,14.0,429.4649311181599,14.57,0.0,0.0
1130879833,,14.0,420.17221143842426,14.57,0.0,0.0
1164164205,India Street,14.0,429.6922811229044,14.57,0.0,0.0
1228950234,,20.0,546.935851953312,20.57,0.0,0.0
1228950239,,20.0,584.4605803099643,20.57,0.0,0.0
1228950244,,10.0,371.2577629272965,10.57,0.0,0.0
1228950249,,14.0,355.3629924140136,14.57,0.0,0.0
1228950256,,21.0,481.4222656735314,21.57,0.0,0.0
1230949637,,32.0,804.0505577787803,32.57,0.0,0.0
1242708265,Albatross Street,48.0,781.0357398235024,48.57,0.0,0.0
1242708266,Albatross Street,33.0,753.8849911136481,33.57,0.0,0.0
1242708267,,34.0,659.4095584293383,34.57,0.0,0.0
1242708268,,34.0,665.8180078995789,34.57,0.0,0.0
1242708269,,34.0,699.9924812342703,34.57,0.0,0.0
1242708270,,34.0,676.9296618752015,34.57,0.0,0.0
1242708271,Brant Street,48.0,722.8841119801361,48.57,0.0,0.0
1242708273,,34.0,724.2605233367563,34.57,0.0,0.0
1242708274,Union Street,34.0,706.5051038497403,34.57,0.0,0.0
1242708275,Union Street,34.0,686.8623702461315,34.57,0.0,0.0
1242708276,Union Street,41.0,776.18451451693,41.57,0.0,0.0
1293351951,West Hawthorn Street,34.0,662.6903919409954,34.57,0.0,0.0
1311617556,,14.0,397.3660715731629,14.57,0.0,0.0
1311617558,,9.0,256.92256844064804,9.57,0.0,0.0
1311617559,,14.0,419.1891318996296,14.57,0.0,0.0
1311617560,,26.0,566.6171440596996,26.57,0.0,0.0
1316297369,,37.0,944.094978830579,37.57,0.0,0.0
1316297371,,60.0,878.6453850318105,60.57,0.0,0.0
1316297380,,60.0,934.0948652106936,60.57,0.0,0.0
1316553415,,48.0,771.1692913809223,48.57,0.0,0.0
1316554114,,48.0,754.1838225062843,48.57,0.0,0.0
1316554115,,48.0,822.197589842197,48.57,0.0,0.0
1316554116,,34.0,737.4535422872854,34.57,0.0,0.0
1316554117,,48.0,758.5304835370125,48.57,0.0,0.0
1316554118,,48.0,735.4575686348114,48.57,0.0,0.0
1316554119,,34.0,673.5094334620509,34.57,0.0,0.0
1316554120,,48.0,707.4954510730972,48.57,0.0,0.0
1316554121,,48.0,714.3662818688962,48.57,0.0,0.0
1316554122,,33.0,703.8655706797877,33.57,0.0,0.0
1316554123,,33.0,742.7174346326453,33.57,0.0,0.0
1316554124,,33.0,690.0223449710559,33.57,0.0,0.0
1316554125,,26.0,638.1359555978158,26.57,0.0,0.0
1316554127,,33.0,745.252511271172,33.57,0.0,0.0
1316554128,,33.0,729.9453115366668,33.57,0.0,0.0
1316554129,,26.0,614.7725527275626,26.57,0.0,0.0
1316554130,,26.0,627.9854219314954,26.57,0.0,0.0
1316554131,,26.0,607.4716396365982,26.57,0.0,0.0
1316554132,,26.0,596.9958886659686,26.57,0.0,0.0
1316554133,,26.0,665.872604012992,26.57,0.0,0.0
1316554134,,26.0,619.4076048202492,26.57,0.0,0.0
1316554135,,26.0,633.0513476039052,26.57,0.0,0.0
1316554136,,34.0,642.3750494765961,34.57,0.0,0.0
1316554137,,26.0,579.551653809409,26.57,0.0,0.0
1316554138,,34.0,659.4095584293383,34.57,0.0,0.0
1316554139,,60.0,806.9814468527032,60.57,0.0,0.0
1316554140,,60.0,854.3191131538687,60.57,0.0,0.0
1316554141,,60.0,868.6992634100862,60.57,0.0,0.0
1316554143,,60.0,892.3988412885292,60.57,0.0,0.0
1316554144,,60.0,874.6162308688391,60.57,0.0,0.0
1316556077,,34.0,695.309384955143,34.57,0.0,0.0
1316556078,,34.0,686.0139766335252,34.57,0.0,0.0
1316556079,,34.0,673.293382800249,34.57,0.0,0.0
1316556082,,37.0,931.012682383231,37.57,0.0,0.0
1316556083,,41.0,810.4844652183822,41.57,0.0,0.0
1316556085,,60.0,942.3069591297856,60.57,0.0,0.0
1316556087,,41.0,853.5651902313668,41.57,0.0,0.0
1316556088,,60.0,871.8024845421785,60.57,0.0,0.0
1316556089,,60.0,874.3224593860793,60.57,0.0,0.0
1316556090,,41.0,746.6379819291305,41.57,0.0,0.0
1316556091,,41.0,790.4097867348281,41.57,0.0,0.0
1316556092,,41.0,736.2324493579146,41.57,0.0,0.0
1316556093,,34.0,698.182934631644,34.57,0.0,0.0
1316556094,,34.0,724.2605233367563,34.57,0.0,0.0
1316556095,,34.0,696.7049890870179,34.57,0.0,0.0
1316556096,,34.0,678.3883537839685,34.57,0.0,0.0
1316556097,,41.0,694.119108468688,41.57,0.0,0.0
1316556098,,41.0,756.254345436425,41.57,0.0,0.0
1316556099,,41.0,710.5233554882064,41.57,0.0,0.0
1316556100,,41.0,720.5394911940491,41.57,0.0,0.0
1316556101,,41.0,780.760562364426,41.57,0.0,0.0
1316556102,,37.0,876.6660753091143,37.57,0.0,0.0
1316556103,,37.0,862.31626125467,37.57,0.0,0.0
1316556104,,41.0,782.0622324115884,41.57,0.0,0.0
1316556106,,41.0,785.2254479585412,41.57,0.0,0.0
1316556107,,41.0,767.3136877827033,41.57,0.0,0.0
1316556108,,29.0,671.0848248189417,29.57,0.0,0.0
1316556109,,29.0,646.5629679472407,29.57,0.0,0.0
1316556110,,29.0,657.3285940064609,29.57,0.0,0.0
1316556111,,29.0,664.7323129774177,29.57,0.0,0.0
1316556112,,41.0,725.6158252704153,41.57,0.0,0.0
1316556113,,34.0,688.1666450840324,34.57,0.0,0.0
1316556114,,34.0,699.1693654101191,34.57,0.0,0.0
1316556115,,29.0,710.8618020105022,29.57,0.0,0.0
1316556116,,29.0,689.4336675717183,29.57,0.0,0.0
1316556117,,29.0,716.1041208057659,29.57,0.0,0.0
1316556118,,29.0,707.3565998224884,29.57,0.0,0.0
1316556119,,37.0,848.9061967428736,37.57,0.0,0.0
1339242101,State Street,32.0,757.4686615321976,32.57,0.0,0.0
1343435506,San Diego Freeway,26.0,604.8199154569052,26.57,0.0,0.0
1343436777,San Diego Freeway,27.0,650.9040237199836,27.57,0.0,0.0
1346629395,Kettner Boulevard,14.0,345.61474337092886,14.57,0.0,0.0
1346629482,Columbia Street,26.0,514.0211983456065,26.57,0.0,0.0
1346629705,State Street,29.0,714.8338927500392,29.57,0.0,0.0
1346629768,West Laurel Street,29.0,692.5981702996969,29.57,0.0,0.0
1346635230,India Street,14.0,429.634841844136,14.57,0.0,0.0
1346635234,India Street,14.0,429.4611069361527,14.57,0.0,0.0
1346640557,,20.0,556.5780490553642,20.57,0.0,0.0
1346803545,State Street,26.0,566.6171440596996,26.57,0.0,0.0
1346803759,Columbia Street,26.0,518.591571900871,26.57,0.0,0.0
1346803774,West Grape Street,26.0,524.6724550410728,26.57,0.0,0.0
1369891595,West Hawthorn Street,9.0,198.70795698698416,9.57,0.0,0.0
1379277049,West Laurel Street,41.0,771.2385764782241,41.57,0.0,0.0
1381870071,West Laurel Street,37.0,929.193514427136,37.57,0.0,0.0
5949026,,37.0,838.14998786471,37.57,0.0,0.0
5960635,West Fir Street,51.0,836.8541713524747,51.57,0.0,0.0
5962373,2nd Avenue,27.0,983.8854168707632,27.57,0.0,0.0
5996009,Cedar Street,27.0,826.2095232366016,27.57,0.0,0.0
6021729,Fir Street,58.0,1162.4636799282569,58.57,0.0,0.0
6023755,Elm Street,37.0,965.6410527135204,37.57,0.0,0.0
6024091,Front Street,27.0,805.1497216411027,27.57,0.0,0.0
6055391,6th Avenue,42.0,1323.9643629879845,42.57,0.0,0.0
25330628,2nd Avenue,27.0,977.203900370216,27.57,0.0,0.0
25330637,1st Avenue,37.0,890.6035824813092,37.57,0.0,0.0
25330687,,24.0,783.201207300162,24.57,0.0,0.0
25330689,,37.0,861.6414266035982,37.57,0.0,0.0
25518647,3rd Avenue,46.0,1062.07989149919,46.57,0.0,0.0
25518649,3rd Avenue,38.0,1063.0127013892295,38.57,0.0,0.0
25518650,,27.0,973.7668071840108,27.57,0.0,0.0
25518651,,27.0,889.8348861940495,27.57,0.0,0.0
25518658,6th Avenue,42.0,1318.906534890612,42.57,0.0,0.0
25518659,6th Avenue,51.0,1306.231611438381,51.57,0.0,0.0
25518662,5th Avenue,51.0,1233.8455584118155,51.57,0.0,0.0
25518674,4th Avenue,38.0,1149.6717531774193,38.57,0.0,0.0
27447620,,51.0,1319.4169924466703,51.57,0.0,0.0
27897993,San Diego Freeway,37.0,909.6753126927738,37.57,0.0,0.0
32125506,,27.0,930.4257818128734,27.57,0.0,0.0
36049847,Cedar Street,42.0,1229.07412213492,42.57,0.0,0.0
36049848,Cedar Street,42.0,1259.453362361894,42.57,0.0,0.0
89923375,Date Street,46.0,1072.2017543477132,46.57,0.0,0.0
89927202,Elm Street,46.0,1138.6897824469168,46.57,0.0,0.0
89928380,3rd Avenue,46.0,1065.532460741067,46.57,0.0,0.0
184711452,,29.0,1165.2723592218206,29.57,0.0,0.0
184711455,Stock Exchange Square,39.0,1249.642004825011,39.57,0.0,0.0
184711457,Stock Exchange Square,39.0,1325.31590455577,39.57,0.0,0.0
184711461,,29.0,1203.1265890607208,29.57,0.0,0.0
184711464,,39.0,1231.9567113784578,39.57,0.0,0.0
257152419,,51.0,1354.139250393902,51.57,0.0,0.0
259966840,Cedar Street,27.0,939.9129990077076,27.57,0.0,0.0
259966842,,27.0,1007.2592702872448,27.57,0.0,0.0
259971882,1st Avenue,37.0,890.8263753817366,37.57,0.0,0.0
272520969,,51.0,1320.469945722262,51.57,0.0,0.0
275446290,,24.0,801.2908886102666,24.57,0.0,0.0
294601859,,51.0,1242.5952199615622,51.57,0.0,0.0
294601863,,51.0,1319.3820307219237,51.57,0.0,0.0
359449320,,51.0,1317.8850246914324,51.57,0.0,0.0
359449321,,51.0,1297.564495252764,51.57,0.0,0.0
361221421,,27.0,924.5392428271535,27.57,0.0,0.0
377300623,5th Avenue,42.0,1240.929586840367,42.57,0.0,0.0
419814432,2nd Avenue,27.0,985.7390468991716,27.57,0.0,0.0
419814433,2nd Avenue,27.0,985.3032353870152,27.57,0.0,0.0
436291010,1st Avenue,18.0,900.4861984917658,18.57,0.0,0.0
436291012,1st Avenue,27.0,893.4358007713856,27.57,0.0,0.0
436291014,1st Avenue,27.0,891.4045171612257,27.57,0.0,0.0
436291016,1st Avenue,27.0,899.4273148262023,27.57,0.0,0.0
436291018,4th Avenue,29.0,1155.724906354406,29.57,0.0,0.0
436291020,4th Avenue,29.0,1156.1873345123263,29.57,0.0,0.0
436291021,4th Avenue,38.0,1154.2531164782297,38.57,0.0,0.0
436291022,5th Avenue,42.0,1234.9055302716556,42.57,0.0,0.0
436291023,5th Avenue,42.0,1234.5889414010744,42.57,0.0,0.0
436291031,Ash Street,18.0,914.5780981428134,18.57,0.0,0.0
436291062,West Ash Street,18.0,889.2801487336952,18.57,0.0,0.0
436291064,West Ash Street,21.0,825.8621664030812,21.57,0.0,0.0
436403248,,38.0,1199.4651403778785,38.57,0.0,0.0
436431439,5th Avenue,51.0,1233.823106689426,51.57,0.0,0.0
436431440,5th Avenue,51.0,1233.509198052812,51.57,0.0,0.0
436431481,,46.0,1157.8067577210932,46.57,0.0,0.0
436558347,1st Avenue,37.0,891.0671365867603,37.57,0.0,0.0
578934698,,27.0,926.312913124455,27.57,0.0,0.0
578934699,,27.0,970.019376534804,27.57,0.0,0.0
578934700,,27.0,944.426142284772,27.57,0.0,0.0
578934701,,27.0,935.694278357892,27.57,0.0,0.0
578934712,,21.0,823.1511466939969,21.57,0.0,0.0
578934713,,18.0,854.4991763912477,18.57,0.0,0.0
578934714,,18.0,889.696320271361,18.57,0.0,0.0
578934715,,18.0,889.8281466084088,18.57,0.0,0.0
578934716,,21.0,824.0683724957892,21.57,0.0,0.0
578934717,,18.0,861.0464640437739,18.57,0.0,0.0
578934718,,18.0,848.73960560556,18.57,0.0,0.0
578934719,,18.0,950.766646778272,18.57,0.0,0.0
578934723,,18.0,934.243863235806,18.57,0.0,0.0
578934724,,18.0,950.3814496523864,18.57,0.0,0.0
578934726,,18.0,974.048727622847,18.57,0.0,0.0
578942331,,29.0,1079.8091332461263,29.57,0.0,0.0
578942333,,42.0,1230.4677687130832,42.57,0.0,0.0
578942334,,42.0,1230.4630153707365,42.57,0.0,0.0
578942335,,38.0,1200.7165059042052,38.57,0.0,0.0
578942336,,42.0,1272.1197352738482,42.57,0.0,0.0
578942337,,42.0,1260.9647568716712,42.57,0.0,0.0
578942338,,42.0,1262.1166578390053,42.57,0.0,0.0
578942339,,42.0,1262.2295368882476,42.57,0.0,0.0
578942340,,42.0,1290.0797647425522,42.57,0.0,0.0
578942342,,42.0,1314.969995125478,42.57,0.0,0.0
578942343,,42.0,1315.0395931315347,42.57,0.0,0.0
578942344,,29.0,1208.1064873683986,29.57,0.0,0.0
578942345,,39.0,1255.0836681215694,39.57,0.0,0.0
578942346,Stock Exchange Square,39.0,1275.615193037728,39.57,0.0,0.0
578942347,Stock Exchange Square,39.0,1291.963989120974,39.57,0.0,0.0
578942349,Stock Exchange Square,39.0,1312.7753934956745,39.57,0.0,0.0
578942352,Stock Exchange Square,39.0,1291.6698546938314,39.57,0.0,0.0
578942353,Stock Exchange Square,39.0,1315.3974919929617,39.57,0.0,0.0
578942354,,29.0,1136.4004680277294,29.57,0.0,0.0
578942355,,29.0,1121.988143779803,29.57,0.0,0.0
578942356,,38.0,1135.1020113042307,38.57,0.0,0.0
578942357,,38.0,1119.170192290533,38.57,0.0,0.0
578942358,,38.0,1087.830524097434,38.57,0.0,0.0
578942360,,29.0,1088.0386205202506,29.57,0.0,0.0
578942361,,29.0,1103.745602794437,29.57,0.0,0.0
578942362,,29.0,1026.6518246543787,29.57,0.0,0.0
578942363,,29.0,1029.954413210299,29.57,0.0,0.0
578942364,,18.0,994.3637963170996,18.57,0.0,0.0
578942365,Civic Center North,29.0,1060.154394844609,29.57,0.0,0.0
578942367,Civic Center North,29.0,1035.4280003251674,29.57,0.0,0.0
578942368,,29.0,1035.4280003251674,29.57,0.0,0.0
578942369,,18.0,1020.3673773786068,18.57,0.0,0.0
578942370,,18.0,1020.5056693365954,18.57,0.0,0.0
578942371,,18.0,1004.7166928618846,18.57,0.0,0.0
578942374,,29.0,1105.5805980563223,29.57,0.0,0.0
578942375,,29.0,1194.3534788498705,29.57,0.0,0.0
578942377,,39.0,1364.7522415257686,39.57,0.0,0.0
578942379,,39.0,1335.696439874036,39.57,0.0,0.0
578942380,,39.0,1360.4691322083966,39.57,0.0,0.0
578946963,,58.0,1035.6114521877255,58.57,0.0,0.0
578946969,,37.0,989.6125998709888,37.57,0.0,0.0
578946970,,37.0,988.6651396184022,37.57,0.0,0.0
578946971,,46.0,1054.8493211773446,46.57,0.0,0.0
578946972,,46.0,1053.4128547835364,46.57,0.0,0.0
578946973,,46.0,1074.4910083567618,46.57,0.0,0.0
578946974,,46.0,1073.8055326643612,46.57,0.0,0.0
578946975,,46.0,1082.98829098308,46.57,0.0,0.0
578946976,,46.0,1113.0550674573608,46.57,0.0,0.0
578946977,,46.0,1174.2208441777452,46.57,0.0,0.0
578946978,,58.0,1188.0759518335417,58.57,0.0,0.0
578946979,,46.0,1158.686917825866,46.57,0.0,0.0
578946981,,51.0,1225.2410190828257,51.57,0.0,0.0
578946982,,51.0,1274.0059693363928,51.57,0.0,0.0
578946983,,46.0,1182.0364064342818,46.57,0.0,0.0
578946984,,46.0,1197.3272714089533,46.57,0.0,0.0
578946985,,51.0,1223.7733387586673,51.57,0.0,0.0
578946986,,46.0,1079.9802340350816,46.57,0.0,0.0
578946987,,46.0,1079.70160931362,46.57,0.0,0.0
578946988,,46.0,1022.9387231399928,46.57,0.0,0.0
578946989,,37.0,985.9725129394176,37.57,0.0,0.0
578946990,,37.0,986.0633640263072,37.57,0.0,0.0
578946992,,37.0,1011.069197454813,37.57,0.0,0.0
578946993,,46.0,1049.3065446153023,46.57,0.0,0.0
578992739,,37.0,944.9273762325096,37.57,0.0,0.0
578992740,,37.0,950.941036908563,37.57,0.0,0.0
578992741,,27.0,882.0853199171969,27.57,0.0,0.0
578992743,,27.0,821.4556367575052,27.57,0.0,0.0
578992744,,27.0,828.2690798108215,27.57,0.0,0.0
593766960,Beech Street,38.0,1167.4054743452434,38.57,0.0,0.0
593766961,4th Avenue,38.0,1154.9769374717416,38.57,0.0,0.0
593766962,Beech Street,42.0,1230.1577803535938,42.57,0.0,0.0
593766963,Beech Street,38.0,1144.889661570957,38.57,0.0,0.0
593766965,Beech Street,27.0,985.3121598813044,27.57,0.0,0.0
594028070,6th Avenue,42.0,1326.7242681213604,42.57,0.0,0.0
594028072,Beech Street,42.0,1315.2483767485764,42.57,0.0,0.0
594028074,Stock Exchange Square,39.0,1306.3266570954063,39.57,0.0,0.0
623099335,,18.0,934.243863235806,18.57,0.0,0.0
641705063,Ash Street,29.0,1070.2619121282653,29.57,0.0,0.0
641705064,Ash Street,18.0,951.0966416236876,18.57,0.0,0.0
641705066,2nd Avenue,37.0,976.5611000600968,37.57,0.0,0.0
773876425,,46.0,1051.214432537343,46.57,0.0,0.0
773876426,,51.0,1290.3991017754518,51.57,0.0,0.0
773876427,,51.0,1319.5962427458671,51.57,0.0,0.0
773876428,,51.0,1297.253999874004,51.57,0.0,0.0
773876429,,42.0,1328.2446975901075,42.57,0.0,0.0
773876430,,42.0,1329.3241233401795,42.57,0.0,0.0
851575872,,27.0,805.1497216411027,27.57,0.0,0.0
851575873,Front Street,27.0,812.1593972062163,27.57,0.0,0.0
884953143,,51.0,1322.9741385645311,51.57,0.0,0.0
920730977,,46.0,1161.2467076760013,46.57,0.0,0.0
1010491223,San Diego Freeway,42.0,1285.557250170809,42.57,0.0,0.0
1012160052,San Diego Freeway,37.0,1007.9464581868124,37.57,0.0,0.0
1021035846,4th Avenue,38.0,1149.062032193519,38.57,0.0,0.0
1021040350,Cedar Street,27.0,1017.199265354895,27.57,0.0,0.0
1021843527,,27.0,902.0086852941948,27.57,0.0,0.0
1023323444,4th Avenue,29.0,1156.512427631577,29.57,0.0,0.0
1026703729,5th Avenue,39.0,1242.712428537424,39.57,0.0,0.0
1026703730,5th Avenue,39.0,1242.5108017238597,39.57,0.0,0.0
1026703731,5th Avenue,42.0,1241.652163618624,42.57,0.0,0.0
1026703732,5th Avenue,42.0,1238.0437519386371,42.57,0.0,0.0
1028869955,1st Avenue,51.0,899.1262871383979,51.57,0.0,0.0
1031071183,Elm Street,37.0,987.353066994677,37.57,0.0,0.0
1033718054,Cedar Street,38.0,1142.9171253582854,38.57,0.0,0.0
1033718055,4th Avenue,38.0,1152.3780857958784,38.57,0.0,0.0
1033718056,4th Avenue,38.0,1154.8230233534978,38.57,0.0,0.0
1040495277,3rd Avenue,38.0,1067.1884863915216,38.57,0.0,0.0
1040495278,3rd Avenue,38.0,1068.83904481555,38.57,0.0,0.0
1047791383,,37.0,876.6535580741731,37.57,0.0,0.0
1051252990,6th Avenue,51.0,1305.648437991397,51.57,0.0,0.0
1071843943,Front Street,27.0,814.8760575754524,27.57,0.0,0.0
1071843944,Cedar Street,27.0,888.2332256175495,27.57,0.0,0.0
1079842131,,18.0,986.4550285881198,18.57,0.0,0.0
1091334343,4th Avenue,46.0,1148.021739370925,46.57,0.0,0.0
1091334346,6th Avenue,51.0,1306.743183161965,51.57,0.0,0.0
1093687077,,42.0,1331.647858394792,42.57,0.0,0.0
1093687078,,42.0,1332.893319034203,42.57,0.0,0.0
1093687079,,51.0,1296.5104346784226,51.57,0.0,0.0
1093687196,,42.0,1309.7554663893304,42.57,0.0,0.0
1093687197,,51.0,1303.5525842299458,51.57,0.0,0.0
1093687198,,42.0,1309.2249010413177,42.57,0.0,0.0
1093687199,,42.0,1309.566164336229,42.57,0.0,0.0
1093687200,,51.0,1306.9596066555869,51.57,0.0,0.0
1093687201,,42.0,1309.2050572214705,42.57,0.0,0.0
1093687202,,51.0,1305.6304896622255,51.57,0.0,0.0
1093687203,,51.0,1304.4112966550956,51.57,0.0,0.0
1093687204,,51.0,1302.6560675272478,51.57,0.0,0.0
1093688018,,42.0,1325.371090594622,42.57,0.0,0.0
1093688019,,42.0,1313.6027575779606,42.57,0.0,0.0
1093688020,,42.0,1260.3034895078458,42.57,0.0,0.0
1093688021,,42.0,1248.5416918126386,42.57,0.0,0.0
1110082727,Beech Street,38.0,1087.7385245894443,38.57,0.0,0.0
1110082728,,38.0,1144.8481173415164,38.57,0.0,0.0
1110082729,,38.0,1108.914275948008,38.57,0.0,0.0
1110082730,,38.0,1144.889661570957,38.57,0.0,0.0
1110082731,,38.0,1070.2091688470407,38.57,0.0,0.0
1110082732,,27.0,985.2495903899196,27.57,0.0,0.0
1110082733,,27.0,908.31461745879,27.57,0.0,0.0
1110082734,,27.0,827.251808773875,27.57,0.0,0.0
1110082735,West Beech Street,27.0,826.3713055106105,27.57,0.0,0.0
1110082736,,27.0,822.727907981641,27.57,0.0,0.0
1116588332,,27.0,912.5027539339236,27.57,0.0,0.0
1116588333,,27.0,923.6246474617049,27.57,0.0,0.0
1116588334,,27.0,915.2771563282896,27.57,0.0,0.0
1116588335,,27.0,916.4705277189856,27.57,0.0,0.0
1116588336,,27.0,923.558013971953,27.57,0.0,0.0
1116588337,,27.0,939.191730586626,27.57,0.0,0.0
1148082945,,39.0,1249.758682679738,39.57,0.0,0.0
1148082946,,39.0,1249.809570222717,39.57,0.0,0.0
